section_id,level,update_time,update_interval,travel_time,travel_speed
2158,2,2024-10-06 13:54:00+00:00,60,,65
0227,1,2024-10-06 13:54:00+00:00,60,,95
0282,1,2024-10-06 13:54:00+00:00,60,,107
0356,1,2024-10-06 13:54:00+00:00,60,,89
0352,3,2024-10-06 13:54:00+00:00,60,,50
0190,1,2024-10-06 13:54:00+00:00,60,,80
2156,1,2024-10-06 13:54:00+00:00,60,,97
2132,2,2024-10-06 13:54:00+00:00,60,,74
0013,4,2024-10-06 13:54:00+00:00,60,,35
1006,3,2024-10-06 13:54:00+00:00,60,,49
2260,4,2024-10-06 13:54:00+00:00,60,,36
2215,2,2024-10-06 13:54:00+00:00,60,,66
0439,1,2024-10-06 13:54:00+00:00,60,,100
2208,1,2024-10-06 13:54:00+00:00,60,,88
0160,1,2024-10-06 13:54:00+00:00,60,,98
0106,1,2024-10-06 13:54:00+00:00,60,,101
0213,1,2024-10-06 13:54:00+00:00,60,,89
2191,1,2024-10-06 13:54:00+00:00,60,,89
0271,1,2024-10-06 13:54:00+00:00,60,,95
2245,2,2024-10-06 13:54:00+00:00,60,,74
0303,1,2024-10-06 13:54:00+00:00,60,,101
0402,1,2024-10-06 13:54:00+00:00,60,,88
2109,1,2024-10-06 13:54:00+00:00,60,,81
2212,1,2024-10-06 13:54:00+00:00,60,,89
1007,2,2024-10-06 13:54:00+00:00,60,,71
0350,4,2024-10-06 13:54:00+00:00,60,,39
0458,2,2024-10-06 13:54:00+00:00,60,,69
2189,1,2024-10-06 13:54:00+00:00,60,,83
0268,1,2024-10-06 13:54:00+00:00,60,,96
0215,1,2024-10-06 13:54:00+00:00,60,,95
1005,3,2024-10-06 13:54:00+00:00,60,,43
0150,4,2024-10-06 13:54:00+00:00,60,,30
0480,2,2024-10-06 13:54:00+00:00,60,,67
0450,1,2024-10-06 13:54:00+00:00,60,,102
0438,1,2024-10-06 13:54:00+00:00,60,,105
0139,1,2024-10-06 13:54:00+00:00,60,,98
2211,1,2024-10-06 13:54:00+00:00,60,,89
0146,1,2024-10-06 13:54:00+00:00,60,,94
0369,1,2024-10-06 13:54:00+00:00,60,,82
1002,2,2024-10-06 13:54:00+00:00,60,,73
0378,1,2024-10-06 13:54:00+00:00,60,,91
2082,1,2024-10-06 13:54:00+00:00,60,,82
0304,1,2024-10-06 13:54:00+00:00,60,,98
2251,1,2024-10-06 13:54:00+00:00,60,,91
0423,1,2024-10-06 13:54:00+00:00,60,,101
0102,1,2024-10-06 13:55:00+00:00,60,,101
0434,1,2024-10-06 13:55:00+00:00,60,,101
0424,1,2024-10-06 13:55:00+00:00,60,,101
0264,1,2024-10-06 13:55:00+00:00,60,,80
0046,1,2024-10-06 13:55:00+00:00,60,,93
0103,-1,2024-10-06 13:55:00+00:00,60,,-15
0015,-1,2024-10-06 13:55:00+00:00,60,,-5
0171,2,2024-10-06 13:55:00+00:00,60,,72
0462,1,2024-10-06 13:55:00+00:00,60,,102
0058,1,2024-10-06 13:55:00+00:00,60,,93
0380,1,2024-10-06 13:55:00+00:00,60,,94
0149,1,2024-10-06 13:55:00+00:00,60,,91
0386,1,2024-10-06 13:55:00+00:00,60,,97
0039,3,2024-10-06 13:55:00+00:00,60,,49
0069,1,2024-10-06 13:55:00+00:00,60,,103
2157,2,2024-10-06 13:55:00+00:00,60,,62
0273,1,2024-10-06 13:55:00+00:00,60,,99
0200,5,2024-10-06 13:55:00+00:00,60,,11
0222,1,2024-10-06 13:55:00+00:00,60,,102
0018,3,2024-10-06 13:55:00+00:00,60,,48
0448,1,2024-10-06 13:55:00+00:00,60,,101
0041,4,2024-10-06 13:55:00+00:00,60,,22
0057,2,2024-10-06 13:55:00+00:00,60,,68
0314,1,2024-10-06 13:55:00+00:00,60,,101
0463,1,2024-10-06 13:55:00+00:00,60,,106
0335,1,2024-10-06 13:55:00+00:00,60,,102
0059,1,2024-10-06 13:55:00+00:00,60,,93
0328,1,2024-10-06 13:55:00+00:00,60,,97
2175,1,2024-10-06 13:55:00+00:00,60,,88
0071,1,2024-10-06 13:55:00+00:00,60,,99
0410,1,2024-10-06 13:55:00+00:00,60,,108
2091,1,2024-10-06 13:55:00+00:00,60,,82
0195,2,2024-10-06 13:55:00+00:00,60,,72
2170,1,2024-10-06 13:55:00+00:00,60,,90
0407,1,2024-10-06 13:55:00+00:00,60,,90
0255,1,2024-10-06 13:55:00+00:00,60,,101
2139,2,2024-10-06 13:55:00+00:00,60,,66
0147,1,2024-10-06 13:55:00+00:00,60,,98
2095,1,2024-10-06 13:55:00+00:00,60,,87
0466,1,2024-10-06 13:55:00+00:00,60,,100
0475,2,2024-10-06 13:55:00+00:00,60,,69
2137,1,2024-10-06 13:55:00+00:00,60,,82
2118,2,2024-10-06 13:55:00+00:00,60,,74
0436,1,2024-10-06 13:55:00+00:00,60,,94
2151,1,2024-10-06 13:55:00+00:00,60,,92
0312,1,2024-10-06 13:55:00+00:00,60,,103
2185,1,2024-10-06 13:55:00+00:00,60,,84
0201,5,2024-10-06 13:55:00+00:00,60,,7
0488,1,2024-10-06 13:55:00+00:00,60,,86
0047,1,2024-10-06 13:55:00+00:00,60,,89
0298,1,2024-10-06 13:55:00+00:00,60,,98
2138,2,2024-10-06 13:55:00+00:00,60,,71
0193,2,2024-10-06 13:55:00+00:00,60,,65
0194,4,2024-10-06 13:55:00+00:00,60,,25
2180,1,2024-10-06 13:55:00+00:00,60,,88
0392,2,2024-10-06 13:55:00+00:00,60,,65
0406,1,2024-10-06 13:55:00+00:00,60,,95
0228,1,2024-10-06 13:55:00+00:00,60,,80
0043,1,2024-10-06 13:55:00+00:00,60,,89
0421,1,2024-10-06 13:55:00+00:00,60,,107
2265,2,2024-10-06 13:55:00+00:00,60,,73
0077,1,2024-10-06 13:55:00+00:00,60,,98
0398,1,2024-10-06 13:55:00+00:00,60,,87
0100,1,2024-10-06 13:55:00+00:00,60,,98
0152,2,2024-10-06 13:55:00+00:00,60,,77
0112,1,2024-10-06 13:55:00+00:00,60,,373
0484,1,2024-10-06 13:55:00+00:00,60,,99
0002,2,2024-10-06 13:55:00+00:00,60,,67
0359,1,2024-10-06 13:55:00+00:00,60,,90
0172,3,2024-10-06 13:55:00+00:00,60,,42
2199,2,2024-10-06 13:55:00+00:00,60,,65
0376,1,2024-10-06 13:55:00+00:00,60,,91
0420,1,2024-10-06 13:55:00+00:00,60,,86
2224,1,2024-10-06 13:55:00+00:00,60,,92
0489,1,2024-10-06 13:55:00+00:00,60,,92
0357,1,2024-10-06 13:55:00+00:00,60,,97
0199,1,2024-10-06 13:55:00+00:00,60,,92
0040,1,2024-10-06 13:55:00+00:00,60,,87
0111,1,2024-10-06 13:55:00+00:00,60,,104
0008,1,2024-10-06 13:55:00+00:00,60,,93
0223,1,2024-10-06 13:55:00+00:00,60,,101
0042,1,2024-10-06 13:55:00+00:00,60,,82
0108,1,2024-10-06 13:55:00+00:00,60,,95
0373,1,2024-10-06 13:55:00+00:00,60,,93
0148,5,2024-10-06 13:55:00+00:00,60,,18
0417,1,2024-10-06 13:55:00+00:00,60,,93
2200,2,2024-10-06 13:55:00+00:00,60,,75
2097,2,2024-10-06 13:55:00+00:00,60,,79
2141,1,2024-10-06 13:55:00+00:00,60,,90
0196,2,2024-10-06 13:55:00+00:00,60,,64
2176,1,2024-10-06 13:55:00+00:00,60,,87
0485,1,2024-10-06 13:55:00+00:00,60,,95
0175,1,2024-10-06 13:55:00+00:00,60,,96
0354,4,2024-10-06 13:55:00+00:00,60,,22
0224,1,2024-10-06 13:55:00+00:00,60,,94
2077,2,2024-10-06 13:55:00+00:00,60,,72
0267,1,2024-10-06 13:55:00+00:00,60,,101
0014,1,2024-10-06 13:55:00+00:00,60,,94
0241,1,2024-10-06 13:55:00+00:00,60,,100
0478,3,2024-10-06 13:55:00+00:00,60,,57
0310,1,2024-10-06 13:55:00+00:00,60,,100
0430,1,2024-10-06 13:55:00+00:00,60,,89
0276,1,2024-10-06 13:55:00+00:00,60,,105
0332,1,2024-10-06 13:55:00+00:00,60,,100
0391,3,2024-10-06 13:55:00+00:00,60,,42
0326,1,2024-10-06 13:55:00+00:00,60,,100
0327,1,2024-10-06 13:55:00+00:00,60,,98
2198,1,2024-10-06 13:55:00+00:00,60,,89
0118,1,2024-10-06 13:55:00+00:00,60,,102
0197,1,2024-10-06 13:55:00+00:00,60,,96
0068,1,2024-10-06 13:55:00+00:00,60,,102
0225,1,2024-10-06 13:55:00+00:00,60,,85
2205,1,2024-10-06 13:55:00+00:00,60,,84
0477,3,2024-10-06 13:55:00+00:00,60,,59
0404,1,2024-10-06 13:55:00+00:00,60,,102
0487,1,2024-10-06 13:55:00+00:00,60,,86
2167,1,2024-10-06 13:55:00+00:00,60,,88
2134,1,2024-10-06 13:55:00+00:00,60,,82
0191,2,2024-10-06 13:55:00+00:00,60,,73
0132,2,2024-10-06 13:55:00+00:00,60,,66
0418,1,2024-10-06 13:55:00+00:00,60,,100
0425,5,2024-10-06 13:55:00+00:00,60,,13
2112,2,2024-10-06 13:55:00+00:00,60,,76
2217,3,2024-10-06 13:55:00+00:00,60,,54
0024,-1,2024-10-06 13:55:00+00:00,60,,-16
0472,1,2024-10-06 13:55:00+00:00,60,,110
0084,1,2024-10-06 13:55:00+00:00,60,,94
2124,2,2024-10-06 13:55:00+00:00,60,,69
0384,1,2024-10-06 13:55:00+00:00,60,,99
0496,1,2024-10-06 13:55:00+00:00,60,,99
0179,2,2024-10-06 13:55:00+00:00,60,,63
0469,1,2024-10-06 13:55:00+00:00,60,,102
0025,1,2024-10-06 13:55:00+00:00,60,,98
0163,1,2024-10-06 13:55:00+00:00,60,,99
0054,2,2024-10-06 13:55:00+00:00,60,,69
0202,4,2024-10-06 13:55:00+00:00,60,,24
2276,4,2024-10-06 13:55:00+00:00,60,,20
0305,1,2024-10-06 13:55:00+00:00,60,,103
0082,1,2024-10-06 13:55:00+00:00,60,,96
0092,1,2024-10-06 13:55:00+00:00,60,,96
0257,1,2024-10-06 13:55:00+00:00,60,,100
0033,1,2024-10-06 13:55:00+00:00,60,,98
0231,1,2024-10-06 13:55:00+00:00,60,,95
0188,1,2024-10-06 13:55:00+00:00,60,,90
0091,1,2024-10-06 13:55:00+00:00,60,,99
0206,4,2024-10-06 13:55:00+00:00,60,,38
0217,1,2024-10-06 13:55:00+00:00,60,,102
2188,1,2024-10-06 13:55:00+00:00,60,,84
0164,2,2024-10-06 13:55:00+00:00,60,,66
0131,1,2024-10-06 13:55:00+00:00,60,,107
0113,1,2024-10-06 13:55:00+00:00,60,,100
2262,2,2024-10-06 13:55:00+00:00,60,,77
2233,2,2024-10-06 13:55:00+00:00,60,,68
0277,1,2024-10-06 13:55:00+00:00,60,,99
0261,1,2024-10-06 13:55:00+00:00,60,,102
0158,1,2024-10-06 13:55:00+00:00,60,,95
2263,1,2024-10-06 13:55:00+00:00,60,,87
0063,1,2024-10-06 13:55:00+00:00,60,,98
0321,1,2024-10-06 13:55:00+00:00,60,,91
0447,1,2024-10-06 13:55:00+00:00,60,,95
0086,1,2024-10-06 13:55:00+00:00,60,,98
2244,1,2024-10-06 13:55:00+00:00,60,,98
0027,1,2024-10-06 13:55:00+00:00,60,,98
0306,1,2024-10-06 13:55:00+00:00,60,,98
0361,1,2024-10-06 13:55:00+00:00,60,,94
0259,1,2024-10-06 13:55:00+00:00,60,,99
0161,1,2024-10-06 13:55:00+00:00,60,,103
0481,3,2024-10-06 13:55:00+00:00,60,,40
0394,1,2024-10-06 13:55:00+00:00,60,,93
0028,2,2024-10-06 13:55:00+00:00,60,,77
0375,1,2024-10-06 13:55:00+00:00,60,,95
0269,1,2024-10-06 13:55:00+00:00,60,,99
0123,1,2024-10-06 13:55:00+00:00,60,,101
0465,1,2024-10-06 13:55:00+00:00,60,,101
0026,-1,2024-10-06 13:55:00+00:00,60,,-3
0348,1,2024-10-06 13:55:00+00:00,60,,94
2085,1,2024-10-06 13:55:00+00:00,60,,83
0049,1,2024-10-06 13:55:00+00:00,60,,89
0429,1,2024-10-06 13:55:00+00:00,60,,90
0232,1,2024-10-06 13:55:00+00:00,60,,97
0062,1,2024-10-06 13:55:00+00:00,60,,96
2246,3,2024-10-06 13:55:00+00:00,60,,58
0291,1,2024-10-06 13:55:00+00:00,60,,98
0289,1,2024-10-06 13:55:00+00:00,60,,104
0030,3,2024-10-06 13:55:00+00:00,60,,43
0050,1,2024-10-06 13:55:00+00:00,60,,94
0341,1,2024-10-06 13:55:00+00:00,60,,100
2216,2,2024-10-06 13:55:00+00:00,60,,78
0428,2,2024-10-06 13:55:00+00:00,60,,72
0162,2,2024-10-06 13:55:00+00:00,60,,75
0399,5,2024-10-06 13:55:00+00:00,60,,17
0278,1,2024-10-06 13:55:00+00:00,60,,100
0178,3,2024-10-06 13:55:00+00:00,60,,49
2133,2,2024-10-06 13:55:00+00:00,60,,70
0124,1,2024-10-06 13:55:00+00:00,60,,97
0393,1,2024-10-06 13:55:00+00:00,60,,91
2186,1,2024-10-06 13:55:00+00:00,60,,83
0416,1,2024-10-06 13:55:00+00:00,60,,98
2230,1,2024-10-06 13:55:00+00:00,60,,90
2142,1,2024-10-06 13:55:00+00:00,60,,94
0243,1,2024-10-06 13:55:00+00:00,60,,101
0401,2,2024-10-06 13:55:00+00:00,60,,71
2206,1,2024-10-06 13:55:00+00:00,60,,86
0192,1,2024-10-06 13:55:00+00:00,60,,92
0474,1,2024-10-06 13:55:00+00:00,60,,101
0365,1,2024-10-06 13:55:00+00:00,60,,80
0300,1,2024-10-06 13:55:00+00:00,60,,99
2166,1,2024-10-06 13:55:00+00:00,60,,87
0431,3,2024-10-06 13:55:00+00:00,60,,56
2218,3,2024-10-06 13:55:00+00:00,60,,56
2196,1,2024-10-06 13:55:00+00:00,60,,88
0035,5,2024-10-06 13:55:00+00:00,60,,1
2107,2,2024-10-06 13:55:00+00:00,60,,76
0281,1,2024-10-06 13:55:00+00:00,60,,102
2114,2,2024-10-06 13:55:00+00:00,60,,77
0479,2,2024-10-06 13:55:00+00:00,60,,70
0204,5,2024-10-06 13:55:00+00:00,60,,7
2121,2,2024-10-06 13:55:00+00:00,60,,72
0455,4,2024-10-06 13:55:00+00:00,60,,39
0219,1,2024-10-06 13:55:00+00:00,60,,103
2228,2,2024-10-06 13:55:00+00:00,60,,70
2111,3,2024-10-06 13:55:00+00:00,60,,52
0333,1,2024-10-06 13:55:00+00:00,60,,97
0154,1,2024-10-06 13:55:00+00:00,60,,98
0081,1,2024-10-06 13:55:00+00:00,60,,98
0324,1,2024-10-06 13:55:00+00:00,60,,99
0176,2,2024-10-06 13:55:00+00:00,60,,67
2090,2,2024-10-06 13:55:00+00:00,60,,75
0067,1,2024-10-06 13:55:00+00:00,60,,97
0136,1,2024-10-06 13:55:00+00:00,60,,99
0137,1,2024-10-06 13:55:00+00:00,60,,92
0021,2,2024-10-06 13:55:00+00:00,60,,73
0483,1,2024-10-06 13:55:00+00:00,60,,96
0353,3,2024-10-06 13:55:00+00:00,60,,58
0295,1,2024-10-06 13:55:00+00:00,60,,105
0020,1,2024-10-06 13:55:00+00:00,60,,88
0004,1,2024-10-06 13:55:00+00:00,60,,91
0080,4,2024-10-06 13:55:00+00:00,60,,34
0079,1,2024-10-06 13:55:00+00:00,60,,80
0360,1,2024-10-06 13:55:00+00:00,60,,96
0351,2,2024-10-06 13:55:00+00:00,60,,70
2089,1,2024-10-06 13:55:00+00:00,60,,84
0495,1,2024-10-06 13:55:00+00:00,60,,95
0382,1,2024-10-06 13:55:00+00:00,60,,99
0419,1,2024-10-06 14:00:00+00:00,60,,95
0089,1,2024-10-06 14:00:00+00:00,60,,89
0007,1,2024-10-06 14:00:00+00:00,60,,100
0029,3,2024-10-06 14:00:00+00:00,60,,46
0017,2,2024-10-06 14:00:00+00:00,60,,78
0037,4,2024-10-06 14:00:00+00:00,60,,27
0005,1,2024-10-06 14:00:00+00:00,60,,94
0003,1,2024-10-06 14:00:00+00:00,60,,87
0427,2,2024-10-06 14:00:00+00:00,60,,77
0493,1,2024-10-06 14:00:00+00:00,60,,98
0490,5,2024-10-06 14:54:00+00:00,60,,0
2100,2,2024-10-06 14:54:00+00:00,60,,75
0268,1,2024-10-06 14:54:00+00:00,60,,96
0138,1,2024-10-06 14:54:00+00:00,60,,107
0177,3,2024-10-06 14:54:00+00:00,60,,46
2204,1,2024-10-06 14:54:00+00:00,60,,83
0045,1,2024-10-06 14:54:00+00:00,60,,90
0140,1,2024-10-06 14:54:00+00:00,60,,95
0358,1,2024-10-06 14:54:00+00:00,60,,97
0182,1,2024-10-06 14:54:00+00:00,60,,84
0181,3,2024-10-06 14:54:00+00:00,60,,58
0468,1,2024-10-06 14:54:00+00:00,60,,96
2099,2,2024-10-06 14:54:00+00:00,60,,78
0301,1,2024-10-06 14:54:00+00:00,60,,102
0185,2,2024-10-06 14:54:00+00:00,60,,77
0053,1,2024-10-06 14:54:00+00:00,60,,90
2215,2,2024-10-06 14:54:00+00:00,60,,66
2148,1,2024-10-06 14:54:00+00:00,60,,95
2109,1,2024-10-06 14:54:00+00:00,60,,81
0303,1,2024-10-06 14:54:00+00:00,60,,101
2208,1,2024-10-06 14:54:00+00:00,60,,88
0190,1,2024-10-06 14:54:00+00:00,60,,80
0381,1,2024-10-06 14:54:00+00:00,60,,96
0116,1,2024-10-06 14:54:00+00:00,60,,100
2113,2,2024-10-06 14:54:00+00:00,60,,75
2213,1,2024-10-06 14:54:00+00:00,60,,82
2115,2,2024-10-06 14:54:00+00:00,60,,72
0356,1,2024-10-06 14:54:00+00:00,60,,89
0246,1,2024-10-06 14:54:00+00:00,60,,107
2210,1,2024-10-06 14:54:00+00:00,60,,88
0486,1,2024-10-06 14:54:00+00:00,60,,90
0467,1,2024-10-06 14:54:00+00:00,60,,98
2147,1,2024-10-06 14:54:00+00:00,60,,98
0414,5,2024-10-06 14:54:00+00:00,60,,14
0056,1,2024-10-06 14:54:00+00:00,60,,96
0244,1,2024-10-06 14:54:00+00:00,60,,102
0309,1,2024-10-06 14:54:00+00:00,60,,103
0187,1,2024-10-06 14:54:00+00:00,60,,90
0415,1,2024-10-06 14:54:00+00:00,60,,103
0248,1,2024-10-06 14:54:00+00:00,60,,105
0405,1,2024-10-06 14:54:00+00:00,60,,91
2110,2,2024-10-06 14:54:00+00:00,60,,79
0242,1,2024-10-06 14:54:00+00:00,60,,99
0061,1,2024-10-06 14:54:00+00:00,60,,100
0449,1,2024-10-06 14:54:00+00:00,60,,104
2275,1,2024-10-06 14:54:00+00:00,60,,80
0180,1,2024-10-06 14:54:00+00:00,60,,88
0367,2,2024-10-06 14:54:00+00:00,60,,66
2149,1,2024-10-06 14:54:00+00:00,60,,96
0451,1,2024-10-06 14:54:00+00:00,60,,104
0114,1,2024-10-06 14:54:00+00:00,60,,98
2214,1,2024-10-06 14:54:00+00:00,60,,80
0346,1,2024-10-06 14:54:00+00:00,60,,98
0250,1,2024-10-06 14:54:00+00:00,60,,99
2209,1,2024-10-06 14:54:00+00:00,60,,86
0397,1,2024-10-06 14:54:00+00:00,60,,92
0011,-1,2024-10-06 14:54:00+00:00,60,,-5
0491,1,2024-10-06 14:54:00+00:00,60,,83
0245,1,2024-10-06 14:54:00+00:00,60,,102
0299,1,2024-10-06 14:54:00+00:00,60,,98
2169,1,2024-10-06 14:54:00+00:00,60,,90
0385,1,2024-10-06 14:54:00+00:00,60,,96
0115,1,2024-10-06 14:54:00+00:00,60,,101
0446,1,2024-10-06 14:54:00+00:00,60,,102
0060,2,2024-10-06 14:54:00+00:00,60,,71
0334,1,2024-10-06 14:54:00+00:00,60,,101
2207,1,2024-10-06 14:54:00+00:00,60,,85
2221,2,2024-10-06 14:54:00+00:00,60,,77
0383,1,2024-10-06 14:54:00+00:00,60,,100
2108,2,2024-10-06 14:54:00+00:00,60,,60
0186,1,2024-10-06 14:54:00+00:00,60,,88
0345,1,2024-10-06 14:54:00+00:00,60,,100
2212,1,2024-10-06 14:54:00+00:00,60,,89
0445,1,2024-10-06 14:54:00+00:00,60,,98
0139,1,2024-10-06 14:54:00+00:00,60,,98
0304,1,2024-10-06 14:54:00+00:00,60,,98
0302,1,2024-10-06 14:54:00+00:00,60,,100
2168,1,2024-10-06 14:54:00+00:00,60,,89
2211,1,2024-10-06 14:54:00+00:00,60,,89
0070,1,2024-10-06 14:54:00+00:00,60,,101
0338,1,2024-10-06 14:54:00+00:00,60,,96
0450,1,2024-10-06 14:54:00+00:00,60,,102
0473,1,2024-10-06 14:54:00+00:00,60,,97
0423,1,2024-10-06 14:54:00+00:00,60,,101
0064,1,2024-10-06 14:54:00+00:00,60,,103
0189,1,2024-10-06 14:54:00+00:00,60,,89
0452,1,2024-10-06 14:54:00+00:00,60,,107
2264,1,2024-10-06 14:54:00+00:00,60,,87
2150,1,2024-10-06 14:54:00+00:00,60,,96
0247,1,2024-10-06 14:54:00+00:00,60,,100
2096,1,2024-10-06 14:54:00+00:00,60,,87
0249,1,2024-10-06 14:54:00+00:00,60,,100
0174,2,2024-10-06 14:54:00+00:00,60,,77
0055,1,2024-10-06 14:54:00+00:00,60,,94
2098,2,2024-10-06 14:54:00+00:00,60,,77
0408,2,2024-10-06 14:54:00+00:00,60,,68
0048,1,2024-10-06 14:54:00+00:00,60,,92
0464,1,2024-10-06 14:54:00+00:00,60,,105
0492,1,2024-10-06 14:54:00+00:00,60,,85
1002,2,2024-10-06 14:54:00+00:00,60,,73
2251,1,2024-10-06 14:54:00+00:00,60,,91
2082,1,2024-10-06 14:54:00+00:00,60,,82
0411,1,2024-10-06 14:54:00+00:00,60,,102
0215,1,2024-10-06 14:54:00+00:00,60,,95
0369,1,2024-10-06 14:54:00+00:00,60,,82
0458,2,2024-10-06 14:54:00+00:00,60,,69
0280,1,2024-10-06 14:54:00+00:00,60,,110
0389,2,2024-10-06 14:54:00+00:00,60,,73
2190,1,2024-10-06 14:54:00+00:00,60,,89
2158,2,2024-10-06 14:54:00+00:00,60,,65
2083,1,2024-10-06 14:54:00+00:00,60,,85
0214,1,2024-10-06 14:54:00+00:00,60,,102
0159,2,2024-10-06 14:54:00+00:00,60,,66
0088,1,2024-10-06 14:54:00+00:00,60,,98
0480,2,2024-10-06 14:54:00+00:00,60,,67
0438,1,2024-10-06 14:54:00+00:00,60,,105
2189,1,2024-10-06 14:54:00+00:00,60,,83
0274,1,2024-10-06 14:54:00+00:00,60,,104
0336,1,2024-10-06 14:54:00+00:00,60,,99
0362,1,2024-10-06 14:54:00+00:00,60,,101
0342,1,2024-10-06 14:54:00+00:00,60,,103
0288,1,2024-10-06 14:54:00+00:00,60,,101
0370,2,2024-10-06 14:54:00+00:00,60,,62
0390,2,2024-10-06 14:54:00+00:00,60,,75
0157,2,2024-10-06 14:54:00+00:00,60,,79
0271,1,2024-10-06 14:54:00+00:00,60,,95
2081,1,2024-10-06 14:54:00+00:00,60,,86
2154,1,2024-10-06 14:54:00+00:00,60,,84
0260,1,2024-10-06 14:54:00+00:00,60,,98
2173,1,2024-10-06 14:54:00+00:00,60,,89
0322,1,2024-10-06 14:54:00+00:00,60,,101
0090,1,2024-10-06 14:54:00+00:00,60,,100
0433,1,2024-10-06 14:54:00+00:00,60,,102
0146,1,2024-10-06 14:54:00+00:00,60,,94
0216,1,2024-10-06 14:54:00+00:00,60,,100
2252,2,2024-10-06 14:54:00+00:00,60,,76
0402,1,2024-10-06 14:54:00+00:00,60,,88
2245,2,2024-10-06 14:54:00+00:00,60,,74
2192,1,2024-10-06 14:54:00+00:00,60,,86
0319,1,2024-10-06 14:54:00+00:00,60,,100
0085,1,2024-10-06 14:54:00+00:00,60,,102
0122,1,2024-10-06 14:54:00+00:00,60,,96
0234,1,2024-10-06 14:54:00+00:00,60,,101
0211,5,2024-10-06 14:54:00+00:00,60,,11
2243,1,2024-10-06 14:54:00+00:00,60,,97
0258,1,2024-10-06 14:54:00+00:00,60,,99
0210,1,2024-10-06 14:54:00+00:00,60,,101
0145,1,2024-10-06 14:54:00+00:00,60,,95
0440,1,2024-10-06 14:54:00+00:00,60,,100
2193,2,2024-10-06 14:54:00+00:00,60,,77
2086,1,2024-10-06 14:54:00+00:00,60,,84
0031,2,2024-10-06 14:54:00+00:00,60,,73
2172,1,2024-10-06 14:54:00+00:00,60,,90
0266,1,2024-10-06 14:54:00+00:00,60,,101
2131,1,2024-10-06 14:54:00+00:00,60,,86
0212,1,2024-10-06 14:54:00+00:00,60,,98
2084,2,2024-10-06 14:54:00+00:00,60,,74
2191,1,2024-10-06 14:54:00+00:00,60,,89
0213,1,2024-10-06 14:54:00+00:00,60,,90
0160,1,2024-10-06 14:54:00+00:00,60,,98
0439,1,2024-10-06 14:54:00+00:00,60,,101
2132,2,2024-10-06 14:54:00+00:00,60,,74
0106,1,2024-10-06 14:54:00+00:00,60,,101
0087,1,2024-10-06 14:54:00+00:00,60,,90
2145,1,2024-10-06 14:54:00+00:00,60,,89
0352,3,2024-10-06 14:54:00+00:00,60,,50
0457,2,2024-10-06 14:54:00+00:00,60,,70
0378,1,2024-10-06 14:54:00+00:00,60,,91
0253,1,2024-10-06 14:54:00+00:00,60,,103
0320,1,2024-10-06 14:54:00+00:00,60,,96
0233,1,2024-10-06 14:54:00+00:00,60,,102
2163,1,2024-10-06 14:54:00+00:00,60,,86
0331,1,2024-10-06 14:54:00+00:00,60,,101
1001,3,2024-10-06 14:54:00+00:00,60,,44
0012,1,2024-10-06 14:54:00+00:00,60,,93
0105,1,2024-10-06 14:54:00+00:00,60,,100
0023,1,2024-10-06 14:54:00+00:00,60,,92
0151,1,2024-10-06 14:54:00+00:00,60,,93
0016,1,2024-10-06 14:54:00+00:00,60,,92
0263,1,2024-10-06 14:54:00+00:00,60,,102
2174,1,2024-10-06 14:54:00+00:00,60,,89
2179,1,2024-10-06 14:54:00+00:00,60,,86
1008,2,2024-10-06 14:54:00+00:00,60,,73
0099,1,2024-10-06 14:54:00+00:00,60,,101
0265,1,2024-10-06 14:54:00+00:00,60,,100
2257,2,2024-10-06 14:54:00+00:00,60,,75
0126,1,2024-10-06 14:54:00+00:00,60,,108
0096,1,2024-10-06 14:54:00+00:00,60,,101
0325,1,2024-10-06 14:54:00+00:00,60,,98
0366,2,2024-10-06 14:54:00+00:00,60,,71
1004,3,2024-10-06 14:54:00+00:00,60,,56
0095,1,2024-10-06 14:54:00+00:00,60,,101
0285,1,2024-10-06 14:54:00+00:00,60,,102
0435,1,2024-10-06 14:54:00+00:00,60,,93
0337,1,2024-10-06 14:54:00+00:00,60,,101
0272,1,2024-10-06 14:54:00+00:00,60,,94
0349,2,2024-10-06 14:54:00+00:00,60,,72
0013,4,2024-10-06 14:54:00+00:00,60,,35
1006,3,2024-10-06 14:54:00+00:00,60,,49
2260,4,2024-10-06 14:54:00+00:00,60,,36
0282,1,2024-10-06 14:54:00+00:00,60,,107
2156,1,2024-10-06 14:54:00+00:00,60,,97
0227,1,2024-10-06 14:54:00+00:00,60,,95
0343,1,2024-10-06 14:54:00+00:00,60,,98
0226,1,2024-10-06 14:54:00+00:00,60,,96
2259,1,2024-10-06 14:54:00+00:00,60,,87
0101,1,2024-10-06 14:54:00+00:00,60,,92
0127,1,2024-10-06 14:54:00+00:00,60,,100
1007,2,2024-10-06 14:54:00+00:00,60,,71
0150,4,2024-10-06 14:54:00+00:00,60,,30
1005,3,2024-10-06 14:54:00+00:00,60,,43
2258,3,2024-10-06 14:54:00+00:00,60,,47
2140,1,2024-10-06 14:54:00+00:00,60,,91
2256,1,2024-10-06 14:54:00+00:00,60,,85
0153,1,2024-10-06 14:54:00+00:00,60,,89
0471,1,2024-10-06 14:54:00+00:00,60,,99
0377,1,2024-10-06 14:54:00+00:00,60,,91
0125,1,2024-10-06 14:54:00+00:00,60,,93
